"","Event","PCG","Year","Lat","Long","Depth","Duration","Temp","Salinity","Red.Porgy.Abund","Red.Snapper.Abund","White.Grunt.Abund","Presence_absence"
"5375","2015-122","P05150304324",2015,34.61783,-76.16617,35,88,21,36.43,0,0,0,0
"5376","2015-122","P05150305324",2015,34.61483,-76.16823,36,89,21,36.43,0,0,0,0
"5377","2015-122","P05150306324",2015,34.61405,-76.16558,35,86,21,36.43,0,0,0,0
"5378","2015-122","P05150307324",2015,34.61117,-76.16833,35,88,21,36.43,0,0,0,0
"5379","2015-122","P05150308324",2015,34.60433,-76.1715,36,88,21,36.43,0,0,0,0
"5380","2015-122","P05150309324",2015,34.60333,-76.17867,36,85,21,36.43,4,0,0,0
"5381","2015-123","P05150311324",2015,34.57028,-76.22491,34,91,22,36.42,0,0,0,0
"5382","2015-123","P05150312324",2015,34.56677,-76.22838,35,89,22,36.42,0,0,0,0
"5383","2015-123","P05150313324",2015,34.56433,-76.2325,34,89,22,36.42,0,0,0,0
"5384","2015-123","P05150314324",2015,34.55843,-76.23322,35,88,22,36.42,1,0,0,0
"5385","2015-123","P05150315324",2015,34.55617,-76.23767,35,86,22,36.42,0,0,0,0
"5386","2015-123","P05150316324",2015,34.56083,-76.2475,33,89,22,36.42,0,12,0,0
"5387","2015-124","P05150318324",2015,34.58607,-76.31474,26,89,20,36.41,0,0,0,0
"5388","2015-124","P05150319324",2015,34.58183,-76.31383,25,92,20,36.41,0,0,0,0
"5389","2015-124","P05150320324",2015,34.56883,-76.331,25,95,20,36.41,0,0,0,0
"5390","2015-124","P05150321324",2015,34.5655,-76.3355,26,92,20,36.41,0,0,0,0
"5391","2015-124","P05150322324",2015,34.55688,-76.33813,23,96,20,36.41,0,0,0,0
"5392","2015-124","P05150323324",2015,34.55344,-76.33192,26,92,20,36.41,0,3,0,0
"5393","2015-125","P05150325324",2015,33.41717,-77.60583,20,92,23,36.32,0,0,2,1
"5394","2015-125","P05150326324",2015,33.41486,-77.60472,21,91,23,36.32,1,0,7,1
"5395","2015-125","P05150327324",2015,33.41192,-77.60727,23,94,23,36.32,0,0,0,0
"5396","2015-125","P05150328324",2015,33.40906,-77.60677,24,94,23,36.32,0,1,4,1
"5397","2015-125","P05150329324",2015,33.40417,-77.61017,23,96,23,36.32,2,0,5,1
"5398","2015-125","P05150330324",2015,33.40304,-77.61345,21,98,23,36.32,1,0,15,1
"5399","2015-126","P05150332324",2015,33.3865,-77.596,22,92,23,36.33,0,0,0,0
"5400","2015-126","P05150333324",2015,33.38548,-77.59977,22,91,23,36.33,0,0,0,0
"5401","2015-126","P05150334324",2015,33.3845,-77.60433,23,93,23,36.33,0,0,3,1
"5402","2015-126","P05150335324",2015,33.38217,-77.60833,25,94,23,36.33,2,0,2,1
"5403","2015-126","P05150336324",2015,33.3795,-77.61117,25,98,23,36.33,4,0,1,1
"5404","2015-126","P05150337324",2015,33.37783,-77.61417,24,99,23,36.33,0,0,5,1
"5405","2015-127","P05150339324",2015,33.3675,-77.63217,24,93,23,36.38,0,0,2,1
"5406","2015-127","P05150340324",2015,33.36501,-77.63683,25,93,23,36.38,3,0,3,1
"5407","2015-127","P05150341324",2015,33.36317,-77.639,26,95,23,36.38,0,0,0,0
"5408","2015-127","P05150342324",2015,33.36177,-77.64696,24,98,23,36.38,1,1,2,1
"5409","2015-127","P05150343324",2015,33.35924,-77.64743,24,101,23,36.38,0,0,2,1
"5410","2015-127","P05150344324",2015,33.35783,-77.651,26,102,23,36.38,0,1,16,1
"5411","2015-128","P05150346324",2015,32.25383,-79.67767,28,87,22,36.3,4,0,0,0
"5412","2015-128","P05150347324",2015,32.254,-79.68167,28,88,22,36.3,5,0,0,0
"5413","2015-128","P05150348324",2015,32.242,-79.68433,29,75,22,36.3,3,0,0,0
"5414","2015-128","P05150349324",2015,32.2355,-79.6825,29,88,22,36.3,0,0,0,0
"5415","2015-129","P05150353324",2015,31.42067,-80.37433,34,89,21,36.28,4,0,0,0
"5416","2015-129","P05150354324",2015,31.42283,-80.36782,34,92,21,36.28,2,0,0,0
"5417","2015-129","P05150355324",2015,31.426,-80.36417,34,90,21,36.28,0,0,0,0
"5418","2015-129","P05150356324",2015,31.42833,-80.355,34,91,21,36.28,0,0,0,0
"5419","2015-129","P05150357324",2015,31.43015,-80.34273,36,91,21,36.28,0,0,0,0
"5420","2015-129","P05150358324",2015,31.428,-80.3255,36,95,21,36.28,0,0,0,0
"5421","2015-130","P05150360324",2015,31.441,-80.33067,36,92,21,36.26,0,0,0,0
"5422","2015-130","P05150361324",2015,31.43998,-80.3448,33,96,21,36.26,1,0,0,0
"5423","2015-130","P05150362324",2015,31.44017,-80.349,34,98,21,36.26,4,1,0,0
"5424","2015-130","P05150363324",2015,31.44037,-80.35547,33,100,21,36.26,0,0,0,0
"5425","2015-130","P05150364324",2015,31.4345,-80.35633,34,102,21,36.26,0,0,0,0
"5426","2015-130","P05150365324",2015,31.4355,-80.3505,34,100,21,36.26,4,0,0,0
"5427","2015-131","P05150367324",2015,31.58778,-80.40477,30,91,23,36.23,0,0,0,0
"5428","2015-131","P05150368324",2015,31.5855,-80.39717,29,93,23,36.23,0,0,1,1
"5429","2015-131","P05150369324",2015,31.58314,-80.40054,29,94,23,36.23,0,0,0,0
"5430","2015-131","P05150370324",2015,31.5815,-80.395,28,95,23,36.23,0,0,0,0
"5431","2015-131","P05150371324",2015,31.58467,-80.38767,31,101,23,36.23,0,0,0,0
"5432","2015-131","P05150372324",2015,31.5885,-80.3835,30,109,23,36.23,0,0,0,0
"5433","2015-132","P05150374324",2015,31.58235,-80.38405,29,89,23,36.24,0,0,1,1
"5434","2015-132","P05150375324",2015,31.58017,-80.37667,29,93,23,36.24,0,0,0,0
"5435","2015-132","P05150376324",2015,31.58362,-80.36896,29,97,23,36.24,0,0,0,0
"5436","2015-132","P05150377324",2015,31.5845,-80.361,29,101,23,36.24,0,0,0,0
"5437","2015-133","P05150381324",2015,33.47817,-77.417,28,104,26,36.42,6,0,4,1
"5438","2015-133","P05150382324",2015,33.48183,-77.41067,28,103,26,36.42,2,0,18,1
"5439","2015-133","P05150383324",2015,33.48217,-77.40694,27,106,26,36.42,4,0,28,1
"5440","2015-133","P05150384324",2015,33.48333,-77.40233,28,107,26,36.42,8,0,61,1
"5441","2015-133","P05150385324",2015,33.48715,-77.39913,28,108,26,36.42,7,0,10,1
"5442","2015-133","P05150386324",2015,33.48917,-77.39483,28,108,26,36.42,17,0,13,1
"5443","2015-134","P05150388324",2015,33.50217,-77.36517,31,108,26,36.27,15,0,14,1
"5444","2015-134","P05150389324",2015,33.50015,-77.36064,31,109,26,36.27,13,0,2,1
"5445","2015-134","P05150390324",2015,33.48333,-77.35933,32,111,26,36.27,0,0,0,0
"5446","2015-134","P05150391324",2015,33.50196,-77.35427,30,108,26,36.27,1,0,0,0
"5447","2015-134","P05150392324",2015,33.50069,-77.35078,31,106,26,36.27,0,0,0,0
"5448","2015-134","P05150393324",2015,33.50533,-77.34633,31,109,26,36.27,18,0,11,1
"5449","2015-135","P05150395324",2015,33.52633,-77.41267,28,91,26,36.26,2,0,2,1
"5450","2015-135","P05150396324",2015,33.53423,-77.41313,30,97,26,36.26,6,0,2,1
"5451","2015-135","P05150397324",2015,33.53334,-77.42282,28,101,26,36.26,0,0,15,1
"5452","2015-135","P05150398324",2015,33.537,-77.42,29,97,26,36.26,0,0,14,1
"5453","2015-135","P05150399324",2015,33.53714,-77.41506,29,99,26,36.26,0,0,11,1
"5454","2015-135","P05150400324",2015,33.54117,-77.4155,29,101,26,36.26,0,0,0,0
"5455","2015-136","P05150402324",2015,33.8887,-76.96615,34,97,22,36.32,9,0,8,1
"5456","2015-136","P05150403324",2015,33.89583,-76.96833,34,99,22,36.32,2,0,1,1
"5457","2015-136","P05150404324",2015,33.89967,-76.96607,34,102,22,36.32,6,0,0,0
"5458","2015-136","P05150405324",2015,33.90417,-76.96283,33,107,22,36.32,4,0,1,1
"5459","2015-136","P05150406324",2015,33.90667,-76.96033,33,107,22,36.32,2,0,4,1
"5460","2015-136","P05150407324",2015,33.91017,-76.95733,33,106,22,36.32,3,0,5,1
"5461","2015-137","P05150409324",2015,33.7825,-76.98467,37,92,23,36.34,0,0,0,0
"5462","2015-137","P05150410324",2015,33.78817,-76.98533,37,93,23,36.34,0,0,0,0
"5463","2015-137","P05150411324",2015,33.7915,-76.98467,35,96,23,36.34,0,0,0,0
"5464","2015-137","P05150412324",2015,33.79567,-76.98183,36,99,23,36.34,0,0,0,0
"5465","2015-137","P05150413324",2015,33.79983,-76.9815,37,102,23,36.34,0,0,0,0
"5466","2015-137","P05150414324",2015,33.80333,-76.97917,34,102,23,36.34,0,0,0,0
"5467","2015-138","P05150416324",2015,33.74372,-76.9634,41,94,23,36.37,0,0,0,0
"5468","2015-138","P05150417324",2015,33.75183,-76.96233,39,98,23,36.37,0,0,0,0
"5469","2015-138","P05150418324",2015,33.752,-76.96743,40,89,23,36.37,0,0,0,0
"5470","2015-138","P05150419324",2015,33.75783,-76.97183,40,94,23,36.37,5,0,0,0
"5471","2015-138","P05150420324",2015,33.76161,-76.97526,40,90,23,36.37,8,0,1,1
"5472","2015-138","P05150421324",2015,33.7655,-76.979,40,93,23,36.37,2,0,1,1
"5473","2015-139","P05150424324",2015,33.04481,-78.64579,26,98,23,36.4,0,0,1,1
"5474","2015-139","P05150425324",2015,33.05124,-78.64527,29,102,23,36.4,0,0,1,1
"5475","2015-139","P05150426324",2015,33.05295,-78.64131,26,97,23,36.4,0,0,0,0
"5476","2015-139","P05150427324",2015,33.05717,-78.6435,26,103,23,36.4,0,0,2,1
"5477","2015-139","P05150428324",2015,33.05557,-78.63016,27,99,23,36.4,0,0,0,0
"5478","2015-139","P05150429324",2015,33.05861,-78.6237,27,100,23,36.4,0,0,0,0
"5479","2015-140","P05150431324",2015,32.84305,-78.92963,27,90,23,36.3,0,1,0,0
"5480","2015-140","P05150432324",2015,32.84083,-78.93,27,91,23,36.3,0,0,0,0
"5481","2015-140","P05150433324",2015,32.83973,-78.92694,27,92,23,36.3,0,0,0,0
"5482","2015-140","P05150434324",2015,32.83878,-78.92318,27,94,23,36.3,1,1,1,1
"5483","2015-140","P05150435324",2015,32.83833,-78.92033,27,94,23,36.3,1,0,0,0
"5484","2015-140","P05150436324",2015,32.83944,-78.91844,27,97,23,36.3,1,0,0,0
"5485","2015-146","P05150439324",2015,32.50866,-79.69316,16,95,26,36.3,0,0,0,0
"5486","2015-146","P05150440324",2015,32.50604,-79.69013,16,97,26,36.3,0,0,0,0
"5487","2015-146","P05150441324",2015,32.5002,-79.68745,16,96,26,36.3,0,0,0,0
"5488","2015-146","P05150442324",2015,NA,-79.69166,16,97,26,36.3,0,0,1,1
"5489","2015-146","P05150443324",2015,32.48967,-79.68013,17,102,26,36.3,0,0,0,0
"5490","2015-146","P05150444324",2015,32.48683,-79.683,17,102,26,36.3,0,0,4,1
"5491","2015-147","P05150446324",2015,32.48381,-79.71944,17,91,26,36.32,0,0,0,0
"5492","2015-147","P05150447324",2015,32.4812,-79.71742,17,95,26,36.32,0,0,0,0
"5493","2015-148","P05150451324",2015,32.24015,-79.70489,29,94,23,36.36,1,0,0,0
"5494","2015-148","P05150452324",2015,32.23495,-79.70149,30,97,23,36.36,2,0,0,0
"5495","2015-148","P05150453324",2015,32.2295,-79.7025,29,102,23,36.36,1,0,0,0
"5496","2015-148","P05150454324",2015,32.23089,-79.69553,29,105,23,36.36,0,0,0,0
"5497","2015-148","P05150455324",2015,32.23466,-79.69616,30,109,23,36.36,0,4,1,1
"5498","2015-148","P05150456324",2015,32.23797,-79.69878,29,114,23,36.36,3,0,1,1
"5499","2015-149","P05150458324",2015,31.27,-80.41966,34,100,NA,NA,0,0,0,0
"5500","2015-149","P05150459324",2015,31.26826,-80.42286,36,90,NA,NA,0,0,0,0
"5501","2015-149","P05150460324",2015,31.26685,-80.42643,34,90,NA,NA,0,0,0,0
"5502","2015-149","P05150461324",2015,31.26366,-80.4245,38,92,NA,NA,0,0,0,0
"5503","2015-149","P05150462324",2015,31.25916,-80.42166,34,96,NA,NA,0,0,0,0
"5504","2015-149","P05150463324",2015,31.26066,-80.4185,33,101,NA,NA,0,0,0,0
"5505","2015-150","P05150468324",2015,31.73736,-80.22316,29,100,24,36.17,1,0,0,0
"5506","2015-150","P05150469324",2015,31.73529,-80.22648,30,102,24,36.17,0,3,0,0
"5507","2015-150","P05150470324",2015,31.73516,-80.23133,31,105,24,36.17,0,0,0,0
"5508","2015-151","P05150475324",2015,31.62783,-80.57866,23,95,NA,NA,0,0,0,0
"5509","2015-151","P05150476324",2015,31.62526,-80.57481,24,95,NA,NA,0,0,1,1
"5510","2015-151","P05150477324",2015,31.62227,-80.56373,24,93,NA,NA,0,0,0,0
"5511","2015-152","P05150482324",2015,31.682,-80.3345,27,98,24,36.22,0,0,0,0
"5512","2015-152","P05150483324",2015,31.67961,-80.3315,28,99,24,36.22,1,0,0,0
"5513","2015-152","P05150484324",2015,31.6805,-80.32683,28,103,24,36.22,0,0,0,0
"5514","2015-153","P05150486324",2015,31.47682,-79.75988,64,91,17,36.22,0,0,0,0
"5515","2015-153","P05150487324",2015,31.47833,-79.7535,65,92,17,36.22,9,0,0,0
"5516","2015-153","P05150488324",2015,31.48333,-79.74716,66,96,17,36.22,5,0,0,0
"5517","2015-153","P05150489324",2015,31.48716,-79.7445,66,102,17,36.22,1,0,0,0
"5518","2015-153","P05150490324",2015,31.4895,-79.74033,66,107,17,36.22,1,0,0,0
"5519","2015-153","P05150491324",2015,31.48933,-79.72983,67,109,17,36.22,0,0,0,0
"5520","2015-154","P05150493324",2015,31.48983,-79.72366,69,91,NA,NA,2,0,0,0
"5521","2015-154","P05150494324",2015,31.49341,-79.7248,67,95,NA,NA,0,0,0,0
"5522","2015-154","P05150495324",2015,31.49864,-79.72547,66,99,NA,NA,0,0,0,0
"5523","2015-154","P05150496324",2015,31.50133,-79.7225,67,102,NA,NA,0,0,0,0
"5524","2015-154","P05150497324",2015,31.50839,-79.72046,67,105,NA,NA,0,0,0,0
"5525","2015-154","P05150498324",2015,31.51185,-79.71752,69,108,NA,NA,8,0,0,0
"5526","2015-155","P05150501324",2015,31.6055,-79.68216,67,91,17,36.21,0,0,0,0
"5527","2015-155","P05150502324",2015,31.60834,-79.67792,68,94,17,36.21,1,0,0,0
"5528","2015-155","P05150503324",2015,31.60815,-79.67042,68,96,17,36.21,0,0,0,0
"5529","2015-155","P05150504324",2015,31.61333,-79.67483,67,100,17,36.21,0,0,0,0
"5530","2015-155","P05150505324",2015,31.62,-79.67566,66,99,17,36.21,0,0,0,0
"5531","2015-155","P05150506324",2015,31.62139,-79.66746,68,102,17,36.21,14,0,0,0
"5532","2015-156","P05150508324",2015,31.636,-79.67,65,94,16,36.17,0,0,0,0
"5533","2015-156","P05150509324",2015,31.63416,-79.66583,68,101,16,36.17,4,0,0,0
"5534","2015-156","P05150510324",2015,31.63986,-79.66272,67,104,16,36.17,4,0,0,0
"5535","2015-156","P05150512324",2015,31.63231,-79.65499,72,113,16,36.17,23,0,0,0
"5536","2015-156","P05150513324",2015,31.63316,-79.64733,74,117,16,36.17,0,0,0,0
"5537","2015-158","P05150522324",2015,32.24737,-79.18371,49,91,21,36.48,0,0,0,0
"5538","2015-158","P05150523324",2015,32.251,-79.1805,49,92,21,36.48,20,0,0,0
"5539","2015-158","P05150524324",2015,32.25644,-79.17613,50,94,21,36.48,0,0,0,0
"5540","2015-158","P05150525324",2015,32.259,-79.174,51,96,21,36.48,0,0,0,0
"5541","2015-158","P05150526324",2015,32.2625,-79.17366,50,100,21,36.48,0,0,0,0
"5542","2015-158","P05150527324",2015,32.26466,-79.17283,50,94,21,36.48,0,0,0,0
"5543","2015-159","P05150529324",2015,32.26773,-79.1676,52,92,21,36.49,0,0,0,0
"5544","2015-159","P05150530324",2015,32.27116,-79.1655,48,93,21,36.49,2,0,0,0
"5545","2015-159","P05150531324",2015,32.276,-79.161,52,93,21,36.49,0,0,0,0
"5546","2015-159","P05150532324",2015,32.28033,-79.1585,51,94,21,36.49,0,0,0,0
"5547","2015-159","P05150533324",2015,32.28279,-79.15537,52,94,21,36.49,0,0,0,0
"5548","2015-159","P05150534324",2015,32.28553,-79.15301,52,95,21,36.49,0,0,0,0
"5549","2015-160","P05150536324",2015,32.2605,-79.03566,91,94,19,36.38,1,0,0,0
"5550","2015-160","P05150537324",2015,32.2575,-79.03383,93,98,19,36.38,7,0,0,0
"5551","2015-160","P05150538324",2015,32.25648,-79.03854,91,99,19,36.38,0,0,0,0
"5552","2015-160","P05150539324",2015,32.2561,-79.04221,91,101,19,36.38,1,0,0,0
"5553","2015-160","P05150540324",2015,32.25283,-79.0445,90,104,19,36.38,18,0,0,0
"5554","2015-160","P05150541324",2015,32.25333,-79.03616,93,107,19,36.38,1,0,0,0
"5555","2015-161","P05150543324",2015,32.30089,-79.04401,72,93,20,36.46,0,0,0,0
"5556","2015-161","P05150544324",2015,32.29533,-79.03783,77,93,20,36.46,8,0,0,0
"5557","2015-161","P05150545324",2015,32.29133,-79.04066,77,98,20,36.46,0,0,0,0
"5558","2015-161","P05150546324",2015,32.28316,-79.0445,77,102,20,36.46,11,0,0,0
"5559","2015-161","P05150547324",2015,32.27933,-79.04833,77,104,20,36.46,0,0,0,0
"5560","2015-162","P05150549324",2015,33.2515,-77.82166,32,89,26,36.21,0,0,3,1
"5561","2015-162","P05150549324",2015,33.2515,-77.82166,32,89,26,36.24,0,0,3,1
"5562","2015-162","P05150550324",2015,33.25883,-77.82416,31,94,26,36.21,0,0,14,1
"5563","2015-162","P05150550324",2015,33.25883,-77.82416,31,94,26,36.24,0,0,14,1
"5564","2015-162","P05150551324",2015,33.2635,-77.82316,30,97,26,36.21,0,0,0,0
"5565","2015-162","P05150551324",2015,33.2635,-77.82316,30,97,26,36.24,0,0,0,0
"5566","2015-162","P05150552324",2015,33.2675,-77.82516,30,102,26,36.21,4,0,0,0
"5567","2015-162","P05150552324",2015,33.2675,-77.82516,30,102,26,36.24,4,0,0,0
"5568","2015-162","P05150553324",2015,33.27101,-77.81754,30,103,26,36.21,0,0,2,1
"5569","2015-162","P05150553324",2015,33.27101,-77.81754,30,103,26,36.24,0,0,2,1
"5570","2015-162","P05150554324",2015,33.272,-77.8125,32,104,26,36.21,0,0,13,1
"5571","2015-162","P05150554324",2015,33.272,-77.8125,32,104,26,36.24,0,0,13,1
"5572","2015-984","P05150556324",2015,33.32533,-77.70633,28,96,NA,NA,0,0,0,0
"5573","2015-984","P05150557324",2015,33.3255,-77.701,27,99,NA,NA,0,0,5,1
"5574","2015-984","P05150558324",2015,33.32316,-77.69716,27,102,NA,NA,1,0,0,0
"5575","2015-984","P05150559324",2015,33.32853,-77.69829,26,101,NA,NA,1,0,3,1
"5576","2015-984","P05150560324",2015,33.328,-77.69433,28,102,NA,NA,0,0,13,1
"5577","2015-984","P05150561324",2015,33.3295,-77.6915,28,106,NA,NA,0,0,5,1
"5578","2015-163","P05150563324",2015,33.445,-77.666,25,90,27,36.25,0,0,0,0
"5579","2015-163","P05150564324",2015,33.44683,-77.66416,21,91,27,36.25,0,0,13,1
"5580","2015-163","P05150565324",2015,33.44825,-77.66069,23,96,27,36.25,0,0,3,1
"5581","2015-163","P05150566324",2015,33.44966,-77.65733,24,100,27,36.25,1,0,4,1
"5582","2015-163","P05150567324",2015,33.44265,-77.65715,22,88,27,36.25,1,0,27,1
"5583","2015-163","P05150568324",2015,33.4455,-77.6555,21,91,27,36.25,1,0,9,1
"5584","2015-164","P05150570324",2015,34.18383,-76.95333,31,91,25,36.35,0,0,6,1
"5585","2015-164","P05150571324",2015,34.18735,-76.94873,30,91,25,36.35,0,0,0,0
"5586","2015-164","P05150572324",2015,34.1925,-76.9405,30,90,25,36.35,0,0,0,0
"5587","2015-164","P05150573324",2015,34.19597,-76.9439,29,91,25,36.35,0,0,3,1
"5588","2015-164","P05150574324",2015,34.19826,-76.93967,29,94,25,36.35,0,0,2,1
"5589","2015-164","P05150575324",2015,34.2015,-76.9415,28,97,25,36.35,0,0,4,1
"5590","2015-165","P05150577324",2015,34.1744,-76.93777,30,88,25,36.36,0,0,3,1
"5591","2015-165","P05150578324",2015,34.17683,-76.94716,30,90,25,36.36,0,0,5,1
"5592","2015-165","P05150579324",2015,34.18163,-76.93793,30,93,25,36.36,0,0,0,0
"5593","2015-165","P05150580324",2015,34.19066,-76.9285,30,94,25,36.36,0,0,8,1
"5594","2015-165","P05150581324",2015,34.19083,-76.93446,29,97,25,36.36,0,0,5,1
"5595","2015-165","P05150582324",2015,34.19815,-76.92628,29,92,25,36.36,2,0,2,1
"5596","2015-168","P05150598324",2015,34.16681,-76.14602,101,92,18,36.3,0,0,0,0
"5597","2015-168","P05150600324",2015,34.16,-76.15266,92,111,18,36.3,0,0,0,0
"5598","2015-168","P05150601324",2015,34.15409,-76.15166,110,92,18,36.3,0,0,0,0
"5599","2015-168","P05150602324",2015,34.15083,-76.1575,106,107,18,36.3,0,0,0,0
"5600","2015-168","P05150603324",2015,34.14968,-76.16425,100,106,18,36.3,0,0,0,0
"5601","2015-171","P05150619324",2015,33.47397,-77.08405,40,91,23,36.4,0,0,0,0
"5602","2015-171","P05150620324",2015,33.47383,-77.08866,40,95,23,36.4,0,0,0,0
"5603","2015-171","P05150621324",2015,33.4715,-77.09366,41,99,23,36.4,1,0,0,0
"5604","2015-171","P05150622324",2015,33.46757,-77.08939,41,97,23,36.4,0,0,0,0
"5605","2015-171","P05150623324",2015,33.46816,-77.09766,41,90,23,36.4,0,0,0,0
"5606","2015-171","P05150624324",2015,33.46483,-77.09633,40,88,23,36.4,0,0,2,1
"5607","2015-172","P05150626324",2015,33.50372,-77.16247,40,92,25,36.35,0,0,0,0
"5608","2015-172","P05150627324",2015,33.50666,-77.17033,40,93,25,36.35,4,0,0,0
"5609","2015-172","P05150628324",2015,33.517,-77.1785,40,95,25,36.35,2,0,3,1
"5610","2015-172","P05150629324",2015,33.51807,-77.16668,39,95,25,36.35,0,0,0,0
"5611","2015-172","P05150630324",2015,33.52269,-77.16967,40,90,25,36.35,0,0,1,1
"5612","2015-172","P05150631324",2015,33.52704,-77.17437,40,92,25,36.35,5,0,2,1
"5613","2015-175","P05150645324",2015,32.83066,-78.27233,46,93,21,36.45,0,0,0,0
"5614","2015-175","P05150646324",2015,32.83531,-78.26974,48,93,21,36.45,0,0,0,0
"5615","2015-175","P05150647324",2015,32.8415,-78.26933,47,92,21,36.45,0,0,0,0
"5616","2015-175","P05150648324",2015,32.84483,-78.26761,47,86,21,36.45,2,0,0,0
"5617","2015-175","P05150649324",2015,32.84631,-78.2626,47,87,21,36.45,0,0,0,0
"5618","2015-175","P05150650324",2015,32.85,-78.25716,50,82,21,36.45,0,0,0,0
"5619","2015-176","P05150652324",2015,32.84166,-78.26416,50,83,21,36.44,0,0,0,0
"5620","2015-176","P05150653324",2015,32.85066,-78.26483,47,86,21,36.44,5,0,0,0
"5621","2015-176","P05150654324",2015,32.85346,-78.26838,47,89,21,36.44,0,0,0,0
"5622","2015-176","P05150655324",2015,32.85316,-78.2585,48,84,21,36.44,0,0,0,0
"5623","2015-177","P05150657324",2015,32.01666,-79.45,49,91,22,36.49,0,0,0,0
"5624","2015-177","P05150658324",2015,32.02183,-79.44416,54,93,22,36.49,0,0,0,0
"5625","2015-177","P05150659324",2015,32.02633,-79.44266,51,98,22,36.49,0,0,0,0
"5626","2015-177","P05150660324",2015,32.02916,-79.44266,50,97,22,36.49,0,0,0,0
"5627","2015-177","P05150661324",2015,32.03323,-79.43678,48,97,22,36.49,0,0,0,0
"5628","2015-177","P05150662324",2015,32.03684,-79.43391,48,98,22,36.49,0,1,0,0
"5629","2015-999","P05150664324",2015,32.78317,-78.65783,33,92,26,36.17,3,0,0,0
"5630","2015-999","P05150665324",2015,32.7895,-78.65583,33,94,26,36.17,0,0,0,0
"5631","2015-999","P05150666324",2015,32.79471,-78.64864,33,96,26,36.17,0,0,0,0
"5632","2015-999","P05150667324",2015,32.79768,-78.64497,33,100,26,36.17,10,0,0,0
"5633","2015-999","P05150668324",2015,32.798,-78.63733,34,102,26,36.17,2,0,1,1
"5634","2015-999","P05150669324",2015,32.8047,-78.63798,33,104,26,36.17,2,0,0,0
"5635","2015-998","P05150671324",2015,32.79056,-78.64223,35,92,26,36.22,11,0,0,0
"5636","2015-998","P05150672324",2015,32.78783,-78.646,34,95,26,36.22,1,0,0,0
"5637","2015-998","P05150673324",2015,32.7855,-78.64066,34,99,26,36.22,1,0,0,0
"5638","2015-998","P05150674324",2015,32.78517,-78.6355,35,105,26,36.22,0,0,0,0
"5639","2015-998","P05150675324",2015,32.78283,-78.64516,33,106,26,36.22,0,0,0,0
"5640","2015-998","P05150676324",2015,32.78416,-78.64881,34,106,26,36.22,0,0,0,0
"5641","2015-997","P05150678324",2015,32.72032,-78.5186,51,91,20,36.44,1,0,0,0
"5642","2015-997","P05150679324",2015,32.71517,-78.52616,53,82,20,36.44,2,0,0,0
"5643","2015-997","P05150680324",2015,32.70967,-78.53566,44,84,20,36.44,4,0,0,0
"5644","2015-997","P05150681324",2015,32.70517,-78.54016,48,85,20,36.44,9,0,0,0
"5645","2015-997","P05150682324",2015,32.70066,-78.54387,49,86,20,36.44,1,0,0,0
"5646","2015-997","P05150683324",2015,32.696,-78.54616,45,87,20,36.44,4,0,0,0
